_id,db_id,last_sync,importer_country_ISO3Code,importer_country_name,importer_subregion,importer_continent,exporter_country_ISO3Code,exporter_country_name,exporter_subregion,exporter_continent,date,commodity,import_share
98040,179062,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-03-01,maize,0.162211000000
98041,179063,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-04-01,maize,0.000389000000
98042,179064,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-05-01,maize,0.006010000000
98043,179065,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-06-01,maize,0.001349000000
98044,179066,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-07-01,maize,0.016809000000
98045,179067,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-08-01,maize,0.211780000000
98046,179068,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-09-01,maize,0.489032000000
98047,179069,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-10-01,maize,0.665387000000
98048,179070,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-11-01,maize,0.977108000000
98049,179071,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-12-01,maize,0.408773000000
98050,179072,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-01-01,maize,0.020265000000
98051,179073,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-02-01,maize,0.000173000000
98052,179074,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-03-01,maize,0.613159000000
98053,179075,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-04-01,maize,0.000040000000
98054,179076,2021-09-03T20:06:13,ARG,Argentina,South America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-05-01,maize,0.000283000000
98055,179077,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-01-01,maize,0.468524000000
98056,179078,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-04-01,maize,0.041296000000
98057,179079,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-06-01,maize,0.210162000000
98058,179080,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-08-01,maize,0.079903000000
98059,179081,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-09-01,maize,0.186856000000
98060,179082,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-10-01,maize,0.068023000000
98061,179083,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2019-12-01,maize,0.061002000000
98062,179084,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-02-01,maize,0.151964000000
98063,179085,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-03-01,maize,0.212961000000
98064,179086,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-04-01,maize,0.394362000000
98065,179087,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-05-01,maize,0.342962000000
98066,179088,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-06-01,maize,0.371019000000
98067,179089,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-07-01,maize,0.182011000000
98068,179090,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-09-01,maize,0.064472000000
98069,179091,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2020-11-01,maize,0.205712000000
98070,179092,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2021-03-01,maize,0.641020000000
98071,179093,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ARG,Argentina,South America,Latin America and the Caribbean,2021-04-01,maize,0.965864000000
98072,179094,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-01-01,maize,0.103056000000
98073,179095,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-02-01,maize,0.319294000000
98074,179096,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-03-01,maize,0.299945000000
98075,179097,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-04-01,maize,0.381641000000
98076,179098,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-06-01,maize,0.185509000000
98077,179099,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-08-01,maize,0.153584000000
98078,179100,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-09-01,maize,0.128943000000
98079,179101,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-10-01,maize,0.154417000000
98080,179102,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-11-01,maize,0.270278000000
98081,179103,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2020-12-01,maize,0.301325000000
98082,179104,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2021-02-01,maize,0.843319000000
98083,179105,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,BRA,Brazil,South America,Latin America and the Caribbean,2021-03-01,maize,0.320510000000
98084,179106,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,CHN,China,Eastern Asia,Asia,2019-06-01,maize,0.000807000000
98085,179107,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,CHN,China,Eastern Asia,Asia,2019-11-01,maize,0.058485000000
98086,179108,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,CHN,China,Eastern Asia,Asia,2019-12-01,maize,0.081166000000
98087,179109,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,DEU,Germany,Western Europe,Europe,2019-04-01,maize,0.000270000000
98088,179110,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,GHA,Ghana,Western Africa,Africa,2021-05-01,maize,0.013044000000
98089,179111,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,IND,India,Southern Asia,Asia,2020-05-01,maize,0.007926000000
98090,179112,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,IND,India,Southern Asia,Asia,2021-03-01,maize,0.006339000000
98091,179113,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,IDN,Indonesia,South-eastern Asia,Asia,2020-03-01,maize,0.001368000000
98092,179114,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ITA,Italy,Southern Europe,Europe,2021-05-01,maize,0.021297000000
98093,179115,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2019-04-01,maize,0.013765000000
98094,179116,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2019-06-01,maize,0.023351000000
98095,179117,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2019-08-01,maize,0.024859000000
98096,179118,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2019-10-01,maize,0.025194000000
98097,179119,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2019-12-01,maize,0.016471000000
98098,179120,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-01-01,maize,0.036642000000
98099,179121,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-03-01,maize,0.124422000000
98100,179122,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-04-01,maize,0.050885000000
98101,179123,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-05-01,maize,0.344257000000
98102,179124,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-06-01,maize,0.428733000000
98103,179125,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2020-07-01,maize,0.347843000000
98104,179126,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NAM,Namibia,Southern Africa,Africa,2021-01-01,maize,0.043873000000
98105,179127,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-01-01,maize,0.016747000000
98106,179128,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-04-01,maize,0.766906000000
98107,179129,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-05-01,maize,0.769312000000
98108,179130,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-07-01,maize,0.095485000000
98109,179131,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-08-01,maize,0.650722000000
98110,179132,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-09-01,maize,0.204244000000
98111,179133,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2019-12-01,maize,0.531734000000
98112,179134,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-02-01,maize,0.009499000000
98113,179135,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-03-01,maize,0.003294000000
98114,179136,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-06-01,maize,0.008060000000
98115,179137,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-07-01,maize,0.386211000000
98116,179138,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-09-01,maize,0.173083000000
98117,179139,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-10-01,maize,0.010157000000
98118,179140,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2020-11-01,maize,0.014638000000
98119,179141,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2021-03-01,maize,0.028713000000
98120,179142,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2021-05-01,maize,0.952257000000
98121,179143,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,NZL,New Zealand,Australia and New Zealand,Oceania,2021-06-01,maize,0.977764000000
98122,179144,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,PER,Peru,South America,Latin America and the Caribbean,2020-02-01,maize,0.002431000000
98123,179145,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,PER,Peru,South America,Latin America and the Caribbean,2021-04-01,maize,0.016106000000
98124,179146,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ZAF,South Africa,Southern Africa,Africa,2021-05-01,maize,0.011765000000
98125,179147,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,ZAF,South Africa,Southern Africa,Africa,2021-06-01,maize,0.015263000000
98126,179148,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,KOR,Republic of Korea,Eastern Asia,Asia,2020-09-01,maize,0.000430000000
98127,179149,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,THA,Thailand,South-eastern Asia,Asia,2019-01-01,maize,0.002343000000
98128,179150,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,THA,Thailand,South-eastern Asia,Asia,2019-11-01,maize,0.001594000000
98129,179151,2021-09-03T20:06:13,AUS,Australia,Australia and New Zealand,Oceania,THA,Thailand,South-eastern Asia,Asia,2020-09-01,maize,0.000731000000
