country,year,indicator,value,source,last_updated
Armenia,2020,Food Security Impact Score,4.185500670184956,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Total Affected (people),7900.215697993372,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2021,Food Security Impact Score,1.8974046606133819,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Total Affected (people),260419.29247140914,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Total Damages (USD millions),317.7156212938283,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2022,Food Security Impact Score,2.7554700648442627,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Total Damages (USD millions),966.3336940729147,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Armenia,2023,Food Security Impact Score,1.5301224972054894,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Total Affected (people),38361.484228111796,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2020,Food Security Impact Score,2.251733078007412,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Total Affected (people),59613.48020078243,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Total Damages (USD millions),510.2691046359047,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2021,Food Security Impact Score,2.1210493880747734,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Total Affected (people),33842.095640501335,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Total Damages (USD millions),453.22949935159016,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2022,Food Security Impact Score,0.5424334523908438,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Total Damages (USD millions),605.3094844175988,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Aruba,2023,Food Security Impact Score,3.1698329454664544,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Total Affected (people),160705.71128980178,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Total Damages (USD millions),492.5792964969033,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2020,Food Security Impact Score,4.7689831881197815,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Total Affected (people),72375.59785604526,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Total Damages (USD millions),976.1681982977026,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Australia,2021,Food Security Impact Score,4.114628985656106,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Total Affected (people),179841.3533750468,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Total Damages (USD millions),1845.43084465551,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2022,Food Security Impact Score,4.596976409942744,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Australia,2023,Food Security Impact Score,3.572108725112158,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2020,Food Security Impact Score,1.9921974813416632,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Total Affected (people),61719.972000277936,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2021,Food Security Impact Score,4.706772184432312,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Total Affected (people),131021.25347168373,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Total Damages (USD millions),373.1160427466265,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2022,Food Security Impact Score,4.493967760094395,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Total Affected (people),176652.1596855949,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Austria,2023,Food Security Impact Score,1.9179028329555388,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Total Affected (people),137535.6783837318,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Total Damages (USD millions),380.549356097316,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2020,Food Security Impact Score,5.282120862481252,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Total Affected (people),79861.30698953384,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Total Damages (USD millions),842.8260316410127,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2021,Food Security Impact Score,2.042843435481571,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Total Affected (people),90556.6782943005,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Total Damages (USD millions),353.2957528125819,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2022,Food Security Impact Score,1.0944975082649653,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Total Damages (USD millions),410.46275348376713,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Azerbaijan,2023,Food Security Impact Score,3.442720556030766,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Total Affected (people),261465.57250482382,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2020,Food Security Impact Score,3.490228549354385,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Total Affected (people),238064.32977478567,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Total Damages (USD millions),607.3954644058023,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2021,Food Security Impact Score,1.47567182930616,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Number of Disasters,6,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Total Affected (people),95302.50162839476,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Total Damages (USD millions),827.9393915978948,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2022,Food Security Impact Score,4.190492345353769,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Number of Disasters,5,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Total Affected (people),144920.06888907833,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Bahamas, The",2023,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2020,Food Security Impact Score,4.530539759857677,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Total Affected (people),155079.48683260957,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Total Damages (USD millions),358.72584839013126,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2021,Food Security Impact Score,7.538443319072813,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Total Affected (people),84878.62593114603,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2022,Food Security Impact Score,4.443002511181837,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Total Affected (people),61240.519921722786,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Total Damages (USD millions),783.4744249278098,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Bahrain,2023,Food Security Impact Score,2.6597484730998606,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Total Affected (people),18348.958549416377,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Total Damages (USD millions),267.9637293848141,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2020,Food Security Impact Score,6.526230961627217,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Total Affected (people),180041.61019834617,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Total Damages (USD millions),763.1685434026011,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2021,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Total Damages (USD millions),300.190251137456,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Bangladesh,2022,Food Security Impact Score,0.8807943065502584,EM-DAT (Realistic Simulation),2025-10-18
